ERROR:root:man-pages-it man-pages-it-0:3.15-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-ts hunspell-ts-0:0.20091101-6.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:kdepim-runtime kdepim-runtime-1:4.10.5-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-CPAN-Meta-YAML perl-CPAN-Meta-YAML-0:0.008-14.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Sys-CPU perl-Sys-CPU-0:0.54-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:filesystem filesystem-0:3.2-19.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libtar libtar-0:1.2.11-28.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-nds hunspell-nds-0:0.1-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gnutls gnutls-0:3.3.8-12.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:dhcp dhcp-12:4.2.5-36.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:kamera kamera-0:4.10.5-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libplist libplist-0:1.10-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gnome-color-manager gnome-color-manager-0:3.8.2-6.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:stunnel stunnel-0:4.56-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:usbmuxd usbmuxd-0:1.0.8-11.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-sq hunspell-sq-0:1.6.4-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:kpatch kpatch-0:0.1.10-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:pywbem pywbem-0:0.7.0-25.20130827svn625.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:unzip unzip-0:6.0-14.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:system-config-printer system-config-printer-0:1.4.1-19.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:ibus-table-chinese ibus-table-chinese-0:1.4.6-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:zziplib zziplib-0:0.13.62-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-HTML-Format perl-HTML-Format-0:2.10-7.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-rw hunspell-rw-0:0.20050109-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:tpm-quote-tools tpm-quote-tools-0:1.0.2-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:xdg-utils xdg-utils-0:1.1.0-0.16.20120809git.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:farstream farstream-0:0.1.2-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:esc esc-0:1.1.0-36.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libibcm libibcm-0:1.0.5-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:docbook-dtds docbook-dtds-0:1.0-60.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gnome-keyring gnome-keyring-0:3.8.2-10.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:accountsservice accountsservice-0:0.6.35-7.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:file-roller file-roller-0:3.8.3-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:Red_Hat_Enterprise_Linux-Release_Notes-7-pt-BR Red_Hat_Enterprise_Linux-Release_Notes-7-pt-BR-0:1.0-9.3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:sblim-wbemcli sblim-wbemcli-0:1.6.2-9.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:m17n-lib m17n-lib-0:1.6.4-12.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libao libao-0:1.1.0-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gimp gimp-2:2.8.10-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:lohit-telugu-fonts lohit-telugu-fonts-0:2.5.3-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Authen-SASL perl-Authen-SASL-0:2.15-10.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:fltk fltk-0:1.3.0-13.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gnome-online-accounts gnome-online-accounts-0:3.8.5-14.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:dracut dracut-0:033-240.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:m2crypto m2crypto-0:0.21.1-16.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:lklug-fonts lklug-fonts-0:0.6-10.20090803cvs.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:rhdb-utils rhdb-utils-0:9.2.0-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gnome-menus gnome-menus-0:3.8.1-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:PyPAM PyPAM-0:0.5.0-19.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:sweeper sweeper-0:4.10.5-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:log4cxx log4cxx-0:0.10.0-16.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:apache-commons-collections apache-commons-collections-0:3.2.1-21.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:pango pango-0:1.34.1-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gcr gcr-0:3.8.2-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:php-pear php-pear-1:1.9.4-21.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:lohit-punjabi-fonts lohit-punjabi-fonts-0:2.5.3-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:rpmdevtools rpmdevtools-0:8.3-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Digest perl-Digest-0:1.17-245.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:openhpi openhpi-0:3.2.1-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-da hunspell-da-0:1.7.42-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Env perl-Env-0:1.04-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gnupg2 gnupg2-0:2.0.22-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Class-ISA perl-Class-ISA-0:0.36-1010.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Digest-MD5 perl-Digest-MD5-0:2.52-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:kactivities kactivities-0:4.10.5-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:media-player-info media-player-info-0:17-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:m4 m4-0:1.4.16-10.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:bind bind-32:9.9.4-18.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:pyparsing pyparsing-0:1.5.6-9.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:smc-fonts smc-fonts-0:6.0-7.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gnome-calculator gnome-calculator-0:3.8.2-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:nss nss-0:3.16.2.3-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:chkconfig chkconfig-0:1.3.61-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-de hunspell-de-0:0.20120607-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:pyusb pyusb-0:1.0.0-0.11.b1.ael7b.src No repo found.
ERROR:root:perl-IO-Socket-SSL perl-IO-Socket-SSL-0:1.94-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:python-paste python-paste-0:1.7.5.1-9.20111221hg1498.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:cifs-utils cifs-utils-0:6.2-7.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libmsn libmsn-0:4.2.1-7.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:kdeadmin kdeadmin-7:4.10.5-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:xorg-x11-drv-qxl xorg-x11-drv-qxl-0:0.1.1-12.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:oxygen-icon-theme oxygen-icon-theme-0:4.10.5-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gubbi-fonts gubbi-fonts-0:1.1-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:cheese cheese-2:3.8.2-7.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:logrotate logrotate-0:3.8.6-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:bluedevil bluedevil-0:1.3-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:byacc byacc-0:1.9.20130304-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:sip sip-0:4.14.6-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:mysql-connector-odbc mysql-connector-odbc-0:5.2.5-6.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:xml-commons-apis xml-commons-apis-0:1.4.01-16.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Params-Validate perl-Params-Validate-0:1.08-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:emacs-auctex emacs-auctex-0:11.87-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:pyxattr pyxattr-0:0.5.1-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-wa hunspell-wa-0:0.4.15-9.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:rhnlib rhnlib-0:2.5.65-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:mksh mksh-0:46-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:iniparser iniparser-0:3.1-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:nmap nmap-2:6.40-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Test-Simple perl-Test-Simple-0:0.98-243.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libxslt libxslt-0:1.1.28-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Archive-Zip perl-Archive-Zip-0:1.30-11.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:iok iok-0:2.1.3-6.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gnome-getting-started-docs gnome-getting-started-docs-0:3.8.3.0.2-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gobject-introspection gobject-introspection-0:1.36.0-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:lapack lapack-0:3.4.2-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-CPANPLUS-Dist-Build perl-CPANPLUS-Dist-Build-0:0.70-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:mesa-private-llvm mesa-private-llvm-0:3.5.0-1.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:dtc dtc-0:1.4.0-2.ael7b.src No repo found.
ERROR:root:lohit-oriya-fonts lohit-oriya-fonts-0:2.5.4.1-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:python-ipaddr python-ipaddr-0:2.1.9-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:python-configobj python-configobj-0:4.7.2-7.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:ivtv-firmware ivtv-firmware-2:20080701-26.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:paps paps-0:0.6.8-28.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Module-Load perl-Module-Load-1:0.24-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:kexec-tools kexec-tools-0:2.0.7-19.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:mod_auth_mellon mod_auth_mellon-0:0.9.1-4.ael7b.src No repo found.
ERROR:root:mercurial mercurial-0:2.6.2-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-ga hunspell-ga-0:4.6-7.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:crontabs crontabs-0:1.11-6.20121102git.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:kdeaccessibility kdeaccessibility-1:4.10.5-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:texlive texlive-2:2012-33.20130427_r30134.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:nss_compat_ossl nss_compat_ossl-0:0.9.6-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Crypt-OpenSSL-Bignum perl-Crypt-OpenSSL-Bignum-0:0.04-18.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-tn hunspell-tn-0:0.20091101-6.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:psacct psacct-0:6.6.1-9.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libpfm libpfm-0:4.4.0-9.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:cogl cogl-0:1.14.0-6.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:sane-frontends sane-frontends-0:1.0.14-19.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:google-crosextra-caladea-fonts google-crosextra-caladea-fonts-0:1.002-0.4.20130214.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:tcl-pgtcl tcl-pgtcl-0:2.0.0-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:rsh rsh-0:0.17-76.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:redhat-release-server redhat-release-server-0:7.1-1.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:volume_key volume_key-0:0.3.9-7.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:linuxptp linuxptp-0:1.4-3.20140718gitbdb6a3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-FCGI perl-FCGI-1:0.74-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:device-mapper-persistent-data device-mapper-persistent-data-0:0.4.1-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:javamail javamail-0:1.4.6-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Crypt-OpenSSL-Random perl-Crypt-OpenSSL-Random-0:0.04-21.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:python-rtslib python-rtslib-0:2.1.fb50-1.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:qimageblitz qimageblitz-0:0.0.6-7.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libselinux libselinux-0:2.2.2-6.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:abattis-cantarell-fonts abattis-cantarell-fonts-0:0.0.12-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libusbx libusbx-0:1.0.15-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-haw hunspell-haw-0:0.02-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Sub-Install perl-Sub-Install-0:0.926-6.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:pygtk2 pygtk2-0:2.24.0-9.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gdbm gdbm-0:1.10-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:numpy numpy-1:1.7.1-11.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-LDAP perl-LDAP-1:0.56-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:jline jline-0:1.0-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:mutter mutter-0:3.8.4-16.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libkexiv2 libkexiv2-0:4.10.5-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:pyliblzma pyliblzma-0:0.5.3-11.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-CGI perl-CGI-0:3.63-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:GeoIP GeoIP-0:1.5.0-9.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:system-config-date system-config-date-0:1.10.6-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libquvi-scripts libquvi-scripts-0:0.4.10-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:mailman mailman-3:2.1.15-17.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:mrtg mrtg-0:2.17.4-11.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libwnck3 libwnck3-0:3.4.5-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:kde-plasma-networkmanagement kde-plasma-networkmanagement-1:0.9.0.9-7.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:star star-0:1.5.2-12.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:fftw fftw-0:3.3.3-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:wpa_supplicant wpa_supplicant-1:2.0-14.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:scl-utils scl-utils-0:20130529-14.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:nautilus-open-terminal nautilus-open-terminal-0:0.20-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Business-ISBN perl-Business-ISBN-0:2.06-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:ps_mem ps_mem-0:3.1-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:tagsoup tagsoup-0:1.2.1-8.ael7b.src No repo found.
ERROR:root:libmlx4 libmlx4-0:1.0.6-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:nautilus-sendto nautilus-sendto-1:3.8.0-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libuser libuser-0:0.60-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:seahorse seahorse-0:3.8.2-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libchamplain libchamplain-0:0.12.4-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:librdmacm librdmacm-0:1.0.19.1-1.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:screen screen-0:4.1.0-0.19.20120314git3c2946.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:cdrkit cdrkit-0:1.1.11-23.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gmp gmp-1:6.0.0-11.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:lsof lsof-0:4.87-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libeasyfc libeasyfc-0:0.13.0-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:ibus-kkc ibus-kkc-0:1.5.18-5.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-oc hunspell-oc-0:0.5-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Net-HTTP perl-Net-HTTP-0:6.06-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:dumpet dumpet-0:2.1-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libndp libndp-0:1.2-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:kbd kbd-0:1.15.5-11.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:iptstate iptstate-0:2.2.5-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:xorg-x11-drv-ati xorg-x11-drv-ati-0:7.4.0-1.20140918git56c7fb8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:deltarpm deltarpm-0:3.6-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:nfstest nfstest-0:1.0.8-0.0.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libgnomekbd libgnomekbd-0:3.6.0-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:ibus-sayura ibus-sayura-0:1.3.2-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:autofs autofs-1:5.0.7-48.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libXcomposite libXcomposite-0:0.4.4-4.1.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libcryptui libcryptui-0:3.8.0-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:crash crash-0:7.0.9-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-csb hunspell-csb-0:0.20050311-10.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:librtas librtas-0:1.3.13-1.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libiptcdata libiptcdata-0:1.0.4-11.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-fa hunspell-fa-0:0.20070116-9.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libgnome-keyring libgnome-keyring-0:3.8.0-3.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:xvattr xvattr-0:1.3-27.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:e2fsprogs e2fsprogs-0:1.42.9-7.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libIDL libIDL-0:0.8.14-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:gstreamer1 gstreamer1-0:1.0.7-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:sysvinit sysvinit-0:2.88-14.dsf.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:SDL SDL-0:1.2.15-13.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:sblim-sfcc sblim-sfcc-0:2.2.5-6.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-GSSAPI perl-GSSAPI-0:0.28-9.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:mailcap mailcap-0:2.1.41-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:perl-Pod-Plainer perl-Pod-Plainer-0:1.03-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libvirt libvirt-0:1.2.8-16.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:sblim-cmpi-sysfs sblim-cmpi-sysfs-0:1.2.0-10.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:hunspell-ia hunspell-ia-0:0.20050226-9.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:strigi strigi-0:0.7.7-12.20120626.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:paktype-tehreer-fonts paktype-tehreer-fonts-0:4.1-2.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:libvirt-java libvirt-java-0:0.4.9-4.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:telepathy-mission-control telepathy-mission-control-1:5.14.1-8.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:cvs cvs-0:1.11.23-35.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
ERROR:root:ModemManager ModemManager-0:1.1.0-6.git20130913.ael7b.src Have srpm name repo, no release_id(rhel-le-7.1) branch.
